Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
"Nov-2017","Portiuncula University Hospital","919","Paediatrics","General Referral",37
"Nov-2017","Portiuncula University Hospital","919","Pain","General Referral",5
"Nov-2017","Portiuncula University Hospital","919","Surgical","General Referral",90
"Nov-2017","Portiuncula University Hospital","919","Urology","General Referral",27
"Nov-2017","Roscommon University Hospital","803","ENT","General Referral",9
"Nov-2017","Roscommon University Hospital","803","Medical","General Referral",18
"Nov-2017","Roscommon University Hospital","803","Orthopaedic","General Referral",5
"Nov-2017","Roscommon University Hospital","803","Pigmented Lesion","Pigmented Lesion Referral",10
"Nov-2017","Roscommon University Hospital","803","Plastics","General Referral",37
"Nov-2017","Roscommon University Hospital","803","Surgical","General Referral",47
"Nov-2017","Roscommon University Hospital","803","Urology","General Referral",3
"Nov-2017","Roscommon University Hospital","803","Vascular","General Referral",12
"Nov-2017","Rotunda Hospital","932","Gynaecology","General Referral",70
"Nov-2017","Rotunda Hospital","932","Obstetrics","General Referral",34
"Nov-2017","Rotunda Hospital","932","Ultrasound","General Referral",11
"Nov-2017","Royal Victoria Eye and Ear Hospital","950","ENT","General Referral",32
"Nov-2017","Royal Victoria Eye and Ear Hospital","950","Ophthalmology","General Referral",1
"Nov-2017","Royal Victoria Eye and Ear Hospital","950","Ophthalmology","Ophthalmology Referral",29
"Nov-2017","Sligo University Hospital","501","Dermatology","General Referral",47
"Nov-2017","Sligo University Hospital","501","Endocrinology","General Referral",7
"Nov-2017","Sligo University Hospital","501","ENT","General Referral",71
"Nov-2017","Sligo University Hospital","501","General Surgery","General Referral",90
"Nov-2017","Sligo University Hospital","501","Haematology","General Referral",7
"Nov-2017","Sligo University Hospital","501","Immunology","General Referral",2
"Nov-2017","Sligo University Hospital","501","Medical","General Referral",76
"Nov-2017","Sligo University Hospital","501","Nephrology","General Referral",2
"Nov-2017","Sligo University Hospital","501","Neurology","General Referral",10
"Nov-2017","Sligo University Hospital","501","Obstetrics/Gynaecology","General Referral",44
"Nov-2017","Sligo University Hospital","501","Oncology","General Referral",1
"Nov-2017","Sligo University Hospital","501","Ophthalmology","General Referral",24
"Nov-2017","Sligo University Hospital","501","Orthopaedics","General Referral",44
"Nov-2017","Sligo University Hospital","501","Paediatrics","General Referral",34
"Nov-2017","Sligo University Hospital","501","Pain","General Referral",11
"Nov-2017","Sligo University Hospital","501","Pigmented Lesion Sligo","General Referral",1
"Nov-2017","Sligo University Hospital","501","Pigmented Lesion Sligo","Pigmented Lesion Referral",4
"Nov-2017","Sligo University Hospital","501","Urology","General Referral",22
"Nov-2017","South Infirmary Victoria Hospital","915","Dermatology","General Referral",164
"Nov-2017","South Infirmary Victoria Hospital","915","Dermatology","Pigmented Lesion Referral",3
"Nov-2017","South Infirmary Victoria Hospital","915","Ear Nose and Throat","General Referral",223
"Nov-2017","South Infirmary Victoria Hospital","915","Endocrinology","General Referral",9
"Nov-2017","South Infirmary Victoria Hospital","915","General Surgery","General Referral",154
"Nov-2017","South Infirmary Victoria Hospital","915","Maxillo Facial","General Referral",9
"Nov-2017","South Infirmary Victoria Hospital","915","Orthopaedics","General Referral",184
"Nov-2017","South Infirmary Victoria Hospital","915","Pain Medicine","General Referral",30
"Nov-2017","South Infirmary Victoria Hospital","915","Pigmented Lesion","General Referral",1
"Nov-2017","South Infirmary Victoria Hospital","915","Pigmented Lesion","Pigmented Lesion Referral",113
"Nov-2017","South Infirmary Victoria Hospital","915","Plastic Surgery","General Referral",47
"Nov-2017","South Infirmary Victoria Hospital","915","Rheumatology","General Referral",19
"Nov-2017","South Tipperary General Hospital","607","Cardiology","General Referral",11
"Nov-2017","South Tipperary General Hospital","607","Diabetes Mellitus","General Referral",4
"Nov-2017","South Tipperary General Hospital","607","General Medicine","General Referral",23
"Nov-2017","South Tipperary General Hospital","607","General Surgery","General Referral",73
"Nov-2017","South Tipperary General Hospital","607","Geriatric Medicine","General Referral",2
"Nov-2017","South Tipperary General Hospital","607","Gynaecology","General Referral",29
"Nov-2017","South Tipperary General Hospital","607","Obstetrics","General Referral",5
"Nov-2017","South Tipperary General Hospital","607","Paediatrics","General Referral",13
"Nov-2017","St. Columcille's Hospital","101","Cardiology","General Referral",11
"Nov-2017","St. Columcille's Hospital","101","Endocrinology","General Referral",18
"Nov-2017","St. Columcille's Hospital","101","Gastroenterology","General Referral",16
"Nov-2017","St. Columcille's Hospital","101","General Surgery","General Referral",30
"Nov-2017","St. Columcille's Hospital","101","Gerontology","General Referral",7
"Nov-2017","St. Columcille's Hospital","101","Gynaecology","General Referral",1
"Nov-2017","St. Columcille's Hospital","101","Orthopaedics (Fracture Clinic)","General Referral",2
"Nov-2017","St. Columcille's Hospital","101","Pain Management","General Referral",4
"Nov-2017","St. Columcille's Hospital","101","Urology","General Referral",9
"Nov-2017","St. Columcille's Hospital","101","Vascular","General Referral",7
"Nov-2017","St. James's Hospital","904","Cancer Genetics","General Referral",1
"Nov-2017","St. James's Hospital","904","Cardiology","General Referral",44
"Nov-2017","St. James's Hospital","904","Dermatology","General Referral",76
"Nov-2017","St. James's Hospital","904","Diabetes","General Referral",4
"Nov-2017","St. James's Hospital","904","Endocrinology","General Referral",19
"Nov-2017","St. James's Hospital","904","Endoscopy","Endoscopy Referral",43
"Nov-2017","St. James's Hospital","904","ENT","General Referral",2
"Nov-2017","St. James's Hospital","904","Gastroenterology","General Referral",41
"Nov-2017","St. James's Hospital","904","General Medicine","General Referral",8
"Nov-2017","St. James's Hospital","904","General Medicine Pharmacology","General Referral",1
"Nov-2017","St. James's Hospital","904","General Surgery","General Referral",6
"Nov-2017","St. James's Hospital","904","GUIDe","General Referral",8
"Nov-2017","St. James's Hospital","904","Gynaecology","General Referral",3
"Nov-2017","St. James's Hospital","904","Haematology","General Referral",16
"Nov-2017","St. James's Hospital","904","Hepatology","General Referral",14
"Nov-2017","St. James's Hospital","904","Immunology","General Referral",9
"Nov-2017","St. James's Hospital","904","Maxillofacial","General Referral",1
"Nov-2017","St. James's Hospital","904","Narcolepsy","General Referral",1
"Nov-2017","St. James's Hospital","904","Nephrology","General Referral",3
"Nov-2017","St. James's Hospital","904","Orthopaedics","General Referral",2
"Nov-2017","St. James's Hospital","904","Pigmented Lesion","Pigmented Lesion Referral",47
"Nov-2017","St. James's Hospital","904","Plastics","General Referral",3
"Nov-2017","St. James's Hospital","904","Respiratory","General Referral",20
"Nov-2017","St. James's Hospital","904","Rheumatology","General Referral",19
"Nov-2017","St. James's Hospital","904","St. James's Breast Clinic","Breast Clinic Referral",280
"Nov-2017","St. James's Hospital","904","St. James's Lung Clinic","Lung Cancer Referral",14
"Nov-2017","St. James's Hospital","904","St. James's Neurology Dept.","Neurology Referral",14
"Nov-2017","St. James's Hospital","904","St. James's Urology","General Referral",1
"Nov-2017","St. James's Hospital","904","St. James's Urology","Prostate Cancer Referral",21
"Nov-2017","St. James's Hospital","904","Vascular","General Referral",1
"Nov-2017","St. John of Gods","18","Inpatient Admission","General Referral",2
"Nov-2017","St. John of Gods","18","Outpatient Appointment","General Referral",2
"Nov-2017","St. Luke's Hospital, Kilkenny","601","Cardiology","General Referral",16
"Nov-2017","St. Luke's Hospital, Kilkenny","601","Endocrinology/Diabetes Mellitus","General Referral",3
"Nov-2017","St. Luke's Hospital, Kilkenny","601","Gastroenterology","General Referral",12
"Nov-2017","St. Luke's Hospital, Kilkenny","601","General Medicine","General Referral",6
"Nov-2017","St. Luke's Hospital, Kilkenny","601","General Surgery","General Referral",59
"Nov-2017","St. Luke's Hospital, Kilkenny","601","Gynaecology","General Referral",11
"Nov-2017","St. Luke's Hospital, Kilkenny","601","Hepatology","General Referral",2
"Nov-2017","St. Luke's Hospital, Kilkenny","601","Obstetrics","General Referral",12
"Nov-2017","St. Luke's Hospital, Kilkenny","601","Paediatrics","General Referral",18
"Nov-2017","St. Luke's Hospital, Kilkenny","601","Respiratory","General Referral",5
"Nov-2017","St. Michael's Hospital","912","Cardiology","General Referral",8
"Nov-2017","St. Michael's Hospital","912","Care of the Elderly","General Referral",3
"Nov-2017","St. Michael's Hospital","912","Community Heart Failure","General Referral",5
"Nov-2017","St. Michael's Hospital","912","Dermatology","General Referral",16
"Nov-2017","St. Michael's Hospital","912","Diabetes","General Referral",4
"Nov-2017","St. Michael's Hospital","912","Endocrinology/Metabolism","General Referral",3
"Nov-2017","St. Michael's Hospital","912","ENT","General Referral",20
"Nov-2017","St. Michael's Hospital","912","Gastroenterology","General Referral",28
"Nov-2017","St. Michael's Hospital","912","General Surgery","General Referral",29
"Nov-2017","St. Michael's Hospital","912","Gynaecology","General Referral",10
"Nov-2017","St. Michael's Hospital","912","Heart Failure Clinic","General Referral",4
"Nov-2017","St. Michael's Hospital","912","Heart Failure Virtual Clinic","General Referral",2
"Nov-2017","St. Michael's Hospital","912","Ophthalmology (Adults)","Ophthalmology Referral",4
"Nov-2017","St. Michael's Hospital","912","Orthopaedic (Foot & Ankle)","General Referral",4
"Nov-2017","St. Michael's Hospital","912","Orthopaedics","General Referral",9
"Nov-2017","St. Michael's Hospital","912","Respiratory","General Referral",7
"Nov-2017","St. Michael's Hospital","912","Stop HF Unit","General Referral",1
"Nov-2017","St. Michael's Hospital","912","Urology","General Referral",4
"Nov-2017","St. Patrick's Mental Health Services","750","Psychiatric Referral Service","General Referral",11
"Nov-2017","St. Vincent's University Hospital","910","Cardio-thoracic","General Referral",1
"Nov-2017","St. Vincent's University Hospital","910","Cardiology","General Referral",31
"Nov-2017","St. Vincent's University Hospital","910","Dermatology","General Referral",81
"Nov-2017","St. Vincent's University Hospital","910","Dermatology","Pigmented Lesion Referral",1
"Nov-2017","St. Vincent's University Hospital","910","Diabetes","General Referral",2
"Nov-2017","St. Vincent's University Hospital","910","Endocrinology","General Referral",6
"Nov-2017","St. Vincent's University Hospital","910","Endoscopy","Endoscopy Referral",30
"Nov-2017","St. Vincent's University Hospital","910","ENT","General Referral",33
"Nov-2017","St. Vincent's University Hospital","910","Gastroenterology","General Referral",37
"Nov-2017","St. Vincent's University Hospital","910","General Medicine","General Referral",2
"Nov-2017","St. Vincent's University Hospital","910","General Surgery","General Referral",33
"Nov-2017","St. Vincent's University Hospital","910","Geriatrics","General Referral",19
"Nov-2017","St. Vincent's University Hospital","910","Gynaecology","General Referral",17
"Nov-2017","St. Vincent's University Hospital","910","Haematology","General Referral",14
"Nov-2017","St. Vincent's University Hospital","910","Oncology","General Referral",1
"Nov-2017","St. Vincent's University Hospital","910","Ophthalmology","Ophthalmology Referral",8
"Nov-2017","St. Vincent's University Hospital","910","Orthopaedic","General Referral",81
"Nov-2017","St. Vincent's University Hospital","910","Pain Management","General Referral",16
"Nov-2017","St. Vincent's University Hospital","910","Pigmented Lesion","Pigmented Lesion Referral",32
"Nov-2017","St. Vincent's University Hospital","910","Plastics","General Referral",29
"Nov-2017","St. Vincent's University Hospital","910","Psychiatry","General Referral",4
"Nov-2017","St. Vincent's University Hospital","910","Rehabilitation Medicine","General Referral",1
"Nov-2017","St. Vincent's University Hospital","910","Renal","General Referral",8
"Nov-2017","St. Vincent's University Hospital","910","Respiratory","General Referral",26
"Nov-2017","St. Vincent's University Hospital","910","Rheumatology","General Referral",36
"Nov-2017","St. Vincent's University Hospital","910","St. Vincent's Breast Clinic","Breast Clinic Referral",266
"Nov-2017","St. Vincent's University Hospital","910","St. Vincent's Neurology Dept.","Neurology Referral",19
